anchor_text,n_destinations,total_links,destination,links_with_this_anchor,example_source
español,1080,1080,https://www.gjel.com/es/blog/conductor-ebrio-mata-a-peaton-en-el-sur-de-san-jose,1,https://www.gjel.com/blog/dui-driver-kills-pedestrian-in-south-san-jose
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-en-cadena-mata-a-mujer,1,https://www.gjel.com/blog/fatal-chain-reaction-crash-kills-woman
español,1080,1080,https://www.gjel.com/es/blog/accidente-mortal-de-camion-grande-cobra-una-vida,1,https://www.gjel.com/blog/fatal-big-rig-accident-claims-one-life
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-bote-cobra-la-vida-de-un-hombre,1,https://www.gjel.com/blog/fatal-boating-accident-claims-life-of-a-man
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-camion-en-tracy-cobra-la-vida-del-conductor,1,https://www.gjel.com/blog/fatal-big-rig-crash-in-tracy-claims-truck-drivers-life
español,1080,1080,https://www.gjel.com/es/blog/colision-fatal-el-dia-de-navidad-en-golden-gate-park-cobra-una-vida,1,https://www.gjel.com/blog/fatal-christmas-day-collision-in-golden-gate-park-claims-one-life
español,1080,1080,https://www.gjel.com/es/blog/colision-fatal-en-danville,1,https://www.gjel.com/blog/fatal-collision-danville
español,1080,1080,https://www.gjel.com/es/blog/fatal-cliff-crash-claims-life-of-santa-rosa-man,1,https://www.gjel.com/blog/fatal-cliff-crash-claims-life-of-santa-rosa-man
español,1080,1080,https://www.gjel.com/es/blog/fatal-crash-claims-one-life-in-willows,1,https://www.gjel.com/blog/fatal-crash-claims-one-life-in-willows
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-colision-de-multiples-vehiculos-mata-a-uno,1,https://www.gjel.com/blog/fatal-crash-multi-vehicle-crash-kills-one
español,1080,1080,https://www.gjel.com/es/blog/fatal-crash-kills-driver,1,https://www.gjel.com/blog/fatal-crash-kills-driver
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-por-dui-mujer-muere-en-colision-de-multiples-vehiculos,1,https://www.gjel.com/blog/fatal-dui-crash-woman-dies-in-multi-vehicle-collision
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-por-conducir-ebrio-en-roseville-cobra-la-vida-de-una-nina-de-9-anos-resalta-los-peligros-de-conducir-bajo-los-efectos,1,https://www.gjel.com/blog/fatal-dui-crash-in-roseville-claims-life-of-9-year-old-girl-highlights-dangers-of-impaired-driving
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-por-conducir-ebrio-en-el-condado-de-lassen-cobra-una-vida-hiere-gravemente-a-un-nino,1,https://www.gjel.com/blog/fatal-dui-crash-in-lassen-county-claims-life-critically-injures-child
español,1080,1080,https://www.gjel.com/es/blog/accidente-mortal-de-peaton-por-dui-en-vallejo,1,https://www.gjel.com/blog/fatal-dui-pedestrian-accident-in-vallejo
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-scooter-electrico-en-santa-rosa,1,https://www.gjel.com/blog/fatal-e-scooter-accident-in-santa-rosa
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-scooter-electrico-mata-a-conductor-en-morgan-hill,1,https://www.gjel.com/blog/fatal-e-scooter-crash-kills-rider-in-morgan-hill
español,1080,1080,https://www.gjel.com/es/blog/fatal-early-morning-crash-man-dead,1,https://www.gjel.com/blog/fatal-early-morning-crash-man-dead
español,1080,1080,https://www.gjel.com/es/blog/fatal-freeway-crash-in-north-sacramento,1,https://www.gjel.com/blog/fatal-freeway-crash-in-north-sacramento
español,1080,1080,https://www.gjel.com/es/blog/colision-frontal-mortal-cobra-una-vida-en-salinas,1,https://www.gjel.com/blog/fatal-head-on-collision-claims-life-in-salinas
español,1080,1080,https://www.gjel.com/es/blog/colision-fatal-relacionada-con-una-vaca,1,https://www.gjel.com/blog/fatal-cow-related-crash
español,1080,1080,https://www.gjel.com/es/blog/fatal-head-on-crash-claims-womans-life,1,https://www.gjel.com/blog/fatal-head-on-crash-claims-womans-life
español,1080,1080,https://www.gjel.com/es/blog/colision-frontal-fatal-cobra-una-vida-2,1,https://www.gjel.com/blog/fatal-head-on-collision-claims-one-life-2
español,1080,1080,https://www.gjel.com/es/blog/colision-frontal-fatal-en-san-mateo,1,https://www.gjel.com/blog/fatal-head-on-collision-in-san-mateo
español,1080,1080,https://www.gjel.com/es/blog/choque-frontal-fatal-deja-un-muerto-y-dos-heridos-de-gravedad,1,https://www.gjel.com/blog/fatal-head-on-crash-on-leaves-one-dead-two-critically-injured
español,1080,1080,https://www.gjel.com/es/blog/fatal-collision-shuts-down-southbound-lanes,1,https://www.gjel.com/blog/fatal-collision-shuts-down-southbound-lanes
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-moto-de-frente-mata-a-motociclista,1,https://www.gjel.com/blog/fatal-head-on-motorcycle-crash-kills-rider
español,1080,1080,https://www.gjel.com/es/blog/choque-fatal-en-carretera-cobra-la-vida-de-conductor,1,https://www.gjel.com/blog/fatal-highway-collision-claims-life-of-driver
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-en-carretera-cobra-la-vida-de-un-conductor,1,https://www.gjel.com/blog/fatal-highway-crash-claims-drivers-life
español,1080,1080,https://www.gjel.com/es/blog/fatal-highway-crash-kills-man-on-memorial-day,1,https://www.gjel.com/blog/fatal-highway-crash-kills-man-on-memorial-day
español,1080,1080,https://www.gjel.com/es/blog/fatal-highway-crash-pedestrian-killed,1,https://www.gjel.com/blog/fatal-highway-crash-pedestrian-killed
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-en-autopista-mata-a-hombre,1,https://www.gjel.com/blog/fatal-highway-crash-kills-man
español,1080,1080,https://www.gjel.com/es/blog/fatal-hit-and-run-claims-life-of-san-jose-woman,1,https://www.gjel.com/blog/fatal-hit-and-run-claims-life-of-san-jose-woman
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-fuga-cobra-la-vida-de-peaton,1,https://www.gjel.com/blog/fatal-hit-and-run-crash-claims-life-of-pedestrian
español,1080,1080,https://www.gjel.com/es/blog/fatal-hit-and-run-pedestrian-crash-kills-one,1,https://www.gjel.com/blog/fatal-hit-and-run-pedestrian-crash-kills-one
español,1080,1080,https://www.gjel.com/es/blog/atropello-y-fuga-fatal-entendiendo-las-muertes-de-transito-relacionadas-con-dui,1,https://www.gjel.com/blog/fatal-hit-and-run-understanding-dui-related-traffic-deaths
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-motocicleta-en-golden-gate-bridge-cobra-la-vida-de-motociclista,1,https://www.gjel.com/blog/fatal-motorcycle-accident-at-golden-gate-bridge-claims-life-of-rider
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-moto-cobra-una-vida,1,https://www.gjel.com/blog/fatal-motorcycle-accident-claims-one-life
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-moto-cobra-la-vida-de-una-mujer,1,https://www.gjel.com/blog/fatal-motorcycle-accident-claims-womans-life
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-moto-en-willow-glen,1,https://www.gjel.com/blog/fatal-motorcycle-accident-in-willow-glen-crash
español,1080,1080,https://www.gjel.com/es/blog/fatal-colision-de-motocicleta-cobra-la-vida-de-joven-conductor-en-pleasant-hill,1,https://www.gjel.com/blog/fatal-motorcycle-collision-claims-life-of-teen-rider-in-pleasant-hill
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-moto-motociclista-muerto-2,1,https://www.gjel.com/blog/fatal-motorcycle-crash-rider-killed
español,1080,1080,https://www.gjel.com/es/blog/colision-fatal-de-moto-con-camioneta-suv-en-concord,1,https://www.gjel.com/blog/fatal-motorcycle-collision-with-an-suv-in-concord
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-moto-en-fairfield-cobra-una-vida,1,https://www.gjel.com/blog/fatal-motorcycle-crash-in-fairfield-claims-one-life
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-moto-mata-a-hombre-de-oakland,1,https://www.gjel.com/blog/fatal-motorcycle-crash-kills-oakland-man
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-moto-motociclista-muerto,1,https://www.gjel.com/blog/fatal-motorcycle-crash-motorcyclist-killed
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-motocicleta-deja-motociclista-muerto-en-el-lugar,1,https://www.gjel.com/blog/fatal-motorcycle-crash-leaves-rider-dead-at-scene
español,1080,1080,https://www.gjel.com/es/blog/colision-fatal-de-varios-vehiculos-cobra-una-vida,1,https://www.gjel.com/blog/fatal-multi-vehicle-collision-claims-one-life
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-peaton-cobra-vida,1,https://www.gjel.com/blog/fatal-pedestrian-accident-claimed-life
español,1080,1080,https://www.gjel.com/es/blog/fatal-multi-vehicle-crash-kills-one,1,https://www.gjel.com/blog/fatal-multi-vehicle-crash-kills-one
español,1080,1080,https://www.gjel.com/es/blog/accidente-peatonal-fatal-en-antioch,1,https://www.gjel.com/blog/fatal-pedestrian-accident-in-antioch
español,1080,1080,https://www.gjel.com/es/blog/accidente-peatonal-fatal-en-hayward-2,1,https://www.gjel.com/blog/fatal-pedestrian-accident-in-hayward-2
español,1080,1080,https://www.gjel.com/es/blog/accidente-mortal-de-peaton-en-pajaro-cobra-una-vida-en-salinas-road,1,https://www.gjel.com/blog/fatal-pedestrian-accident-in-pajaro-claims-life-on-salinas-road
español,1080,1080,https://www.gjel.com/es/blog/fatal-pedestrian-accident-in-redwood-city,1,https://www.gjel.com/blog/fatal-pedestrian-accident-in-redwood-city
español,1080,1080,https://www.gjel.com/es/blog/accidente-peatonal-fatal-en-el-condado-de-san-joaquin-resalta-preocupaciones-de-seguridad-vial,1,https://www.gjel.com/blog/fatal-pedestrian-accident-in-san-joaquin-county-highlights-road-safety-concerns
español,1080,1080,https://www.gjel.com/es/blog/accidente-peatonal-fatal-en-sacramento-5,1,https://www.gjel.com/blog/fatal-pedestrian-accident-in-sacramento-5
español,1080,1080,https://www.gjel.com/es/blog/accidente-peatonal-fatal-deja-un-muerto-y-otro-herido-de-gravedad,1,https://www.gjel.com/blog/fatal-pedestrian-accident-leaves-one-dead-another-critically-injured
español,1080,1080,https://www.gjel.com/es/blog/fatal-pedestrian-crash-claims-mans-life,1,https://www.gjel.com/blog/fatal-pedestrian-crash-claims-mans-life
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-peaton-mata-a-hombre-de-unos-40-anos,1,https://www.gjel.com/blog/fatal-pedestrian-accident-kills-man-in-his-40s
español,1080,1080,https://www.gjel.com/es/blog/accidente-peatonal-fatal-en-san-mateo,1,https://www.gjel.com/blog/fatal-pedestrian-accident-in-san-mateo
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-scooter-mata-a-conductor,1,https://www.gjel.com/blog/fatal-scooter-accident-kills-rider
español,1080,1080,https://www.gjel.com/es/blog/fatal-pedestrian-crash-claims-womans-life,1,https://www.gjel.com/blog/fatal-pedestrian-crash-claims-womans-life
español,1080,1080,https://www.gjel.com/es/blog/fatal-pedestrian-crash-man-dead,1,https://www.gjel.com/blog/fatal-pedestrian-crash-man-dead
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-en-pleasant-hill-actualizaciones-del-incidente-en-grayson-road,1,https://www.gjel.com/blog/fatal-pleasant-hill-crash-incident-grayson-road-updates
español,1080,1080,https://www.gjel.com/es/blog/fatal-redding-rollover-crash-woman-killed,1,https://www.gjel.com/blog/fatal-redding-rollover-crash-woman-killed
español,1080,1080,https://www.gjel.com/es/blog/colision-fatal-por-volcadura-en-livermore,1,https://www.gjel.com/blog/fatal-rollover-collision-in-livermore
español,1080,1080,https://www.gjel.com/es/blog/colision-trasera-fatal-en-el-puente-de-hayward-cobra-una-vida,1,https://www.gjel.com/blog/fatal-rear-end-collision-on-hayward-bridge-claims-one-life
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-volcadura-cobra-la-vida-de-un-joven-conductor,1,https://www.gjel.com/blog/fatal-rollover-crash-claims-young-drivers-life
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-volcadura-cobra-la-vida-de-joven-de-19-anos,1,https://www.gjel.com/blog/fatal-rollover-crash-claims-life-of-19-year-old
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-en-scott-road-mata-a-dos-adolescentes,1,https://www.gjel.com/blog/fatal-scott-road-crash-kills-two-teen-girls
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-camion-semirremolque-cobra-una-vida,1,https://www.gjel.com/blog/fatal-semi-truck-crash-claims-life
español,1080,1080,https://www.gjel.com/es/blog/fatal-single-vehicle-crash-at-sr-121,1,https://www.gjel.com/blog/fatal-single-vehicle-crash-at-sr-121
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-un-solo-vehiculo-cobra-una-vida,1,https://www.gjel.com/blog/fatal-single-vehicle-crash-claims-life
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-un-solo-vehiculo-en-campo-de-arroz-bajo-investigacion,1,https://www.gjel.com/blog/fatal-single-vehicle-crash-in-a-rice-field-under-investigation
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-un-solo-vehiculo-cobra-la-vida-de-mujer-de-fair-oaks,1,https://www.gjel.com/blog/fatal-single-vehicle-crash-claims-life-of-fair-oaks-woman
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-un-solo-vehiculo-cobra-la-vida-de-un-hombre,1,https://www.gjel.com/blog/fatal-single-vehicle-crash-claims-mans-life
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-un-solo-vehiculo-cobra-la-vida-de-una-mujer,1,https://www.gjel.com/blog/fatal-single-vehicle-crash-claims-womans-life
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-un-solo-vehiculo-en-elk-grove,1,https://www.gjel.com/blog/fatal-single-vehicle-crash-in-elk-grove
español,1080,1080,https://www.gjel.com/es/blog/fatal-single-vehicle-crash-kills-chico-man,1,https://www.gjel.com/blog/fatal-single-vehicle-crash-kills-chico-man
español,1080,1080,https://www.gjel.com/es/blog/fatal-single-vehicle-crash-kills-salinas-man,1,https://www.gjel.com/blog/fatal-single-vehicle-crash-kills-salinas-man
español,1080,1080,https://www.gjel.com/es/blog/fatal-single-vehicle-crash-kills-driver,1,https://www.gjel.com/blog/fatal-single-vehicle-crash-kills-driver
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-un-solo-vehiculo-mata-a-pasajero,1,https://www.gjel.com/blog/fatal-single-vehicle-crash-kills-passenger
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-volcadura-de-un-solo-vehiculo-cerca-de-gonzales-hiere-a-varios-ocupantes-incluyendo-a-un-bebe,1,https://www.gjel.com/blog/fatal-single-vehicle-rollover-crash-near-gonzales-injures-multiple-occupants-including-infant
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-un-solo-vehiculo-cobra-la-vida-de-una-mujer-2,1,https://www.gjel.com/blog/fatal-solo-vehicle-crash-claims-womans-life
español,1080,1080,https://www.gjel.com/es/blog/fatal-suv-crash-claims-one-life-on-memorial-day,1,https://www.gjel.com/blog/fatal-suv-crash-claims-one-life-on-memorial-day
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-en-tracy-ca-conductor-ebrio-causa-mortal-colision-frontal-en-sr-4,1,https://www.gjel.com/blog/fatal-tracy-ca-accident-dui-driver-causes-deadly-head-on-crash-on-sr-4
español,1080,1080,https://www.gjel.com/es/blog/accidente-de-trafico-fatal-cobra-la-vida-de-un-hombre-mayor,1,https://www.gjel.com/blog/fatal-traffic-accident-claims-life-of-elderly-man
español,1080,1080,https://www.gjel.com/es/blog/accidente-de-trafico-mortal-conozca-sus-derechos,1,https://www.gjel.com/blog/fatal-traffic-accident-understanding-your-rights
español,1080,1080,https://www.gjel.com/es/blog/fatal-two-vehicle-collision-on-highway-4,1,https://www.gjel.com/blog/fatal-two-vehicle-collision-on-highway-4
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-trafico-cobra-la-vida-del-conductor,1,https://www.gjel.com/blog/fatal-traffic-crash-claims-drivers-life
español,1080,1080,https://www.gjel.com/es/blog/colision-fatal-de-dos-vehiculos-en-stockton-deja-un-muerto-y-otro-herido,1,https://www.gjel.com/blog/fatal-two-vehicle-collision-in-stockton-leaves-one-dead-another-injured
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-con-incendio-de-vehiculo-cobra-vida,1,https://www.gjel.com/blog/fatal-vehicle-fire-crash-claimed-life
español,1080,1080,https://www.gjel.com/es/blog/fiery-single-vehicle-crash,1,https://www.gjel.com/blog/fiery-single-vehicle-crash
español,1080,1080,https://www.gjel.com/es/blog/accidente-fatal-de-dos-vehiculos-en-morgan-hill-cobra-una-vida,1,https://www.gjel.com/blog/fatal-two-vehicle-crash-in-morgan-hill-claims-one-life
español,1080,1080,https://www.gjel.com/es/blog/fatal-two-vehicle-crash-kills-one-injures-two,1,https://www.gjel.com/blog/fatal-two-vehicle-crash-kills-one-injures-two
español,1080,1080,https://www.gjel.com/es/blog/cinco-hospitalizados-tras-colision-lateral,1,https://www.gjel.com/blog/five-hospitalized-after-t-bone-collision
español,1080,1080,https://www.gjel.com/es/blog/cinco-lesionados-en-accidente-de-multiples-vehiculos,1,https://www.gjel.com/blog/five-injured-in-multi-vehicle-crash
español,1080,1080,https://www.gjel.com/es/blog/conductor-que-huye-causa-accidente-fatal-en-san-jose,1,https://www.gjel.com/blog/fleeing-driver-causes-fatal-crash-in-san-jose
español,1080,1080,https://www.gjel.com/es/blog/cuatro-muertos-en-devastadora-colision-frontal,1,https://www.gjel.com/blog/four-killed-in-devastating-head-on-crash
español,1080,1080,https://www.gjel.com/es/blog/fremont-bicycle-accident-kills-man,1,https://www.gjel.com/blog/fremont-bicycle-accident-kills-man
español,1080,1080,https://www.gjel.com/es/blog/accidente-de-moto-en-fresno,1,https://www.gjel.com/blog/fresno-motorcycle-accident
español,1080,1080,https://www.gjel.com/es/blog/colision-frontal-en-granite-bay-bloquea-el-trafico,1,https://www.gjel.com/blog/granite-bay-head-on-collision-blocks-traffic
español,1080,1080,https://www.gjel.com/es/blog/como-es-el-centro-de-trauma-del-santa-clara-valley-medical-center-para-lesiones-graves,1,https://www.gjel.com/blog/how-is-the-trauma-center-at-santa-clara-valley-medical-center-for-serious-injuries
español,1080,1080,https://www.gjel.com/es/blog/choque-a-alta-velocidad-deja-conductor-en-estado-critico,1,https://www.gjel.com/blog/high-speed-crash-leaves-driver-in-critical-condition
español,1080,1080,https://www.gjel.com/es/blog/conductor-ebrio-causa-choque-e-hiere-a-mujer-embarazada,1,https://www.gjel.com/blog/impaired-driver-causes-crash-injuring-pregnant-woman
español,1080,1080,https://www.gjel.com/es/blog/accidente-con-fuga-en-la-autopista-70-en-palermo-road,1,https://www.gjel.com/blog/hit-and-run-crash-on-highway-70-at-palermo-road
español,1080,1080,https://www.gjel.com/es/blog/conductor-que-se-dio-a-la-fuga-choca-contra-starbucks-de-rancho-cordova-causa-danos-estructurales,1,https://www.gjel.com/blog/hit-and-run-driver-crashes-into-rancho-cordova-structural-damage
español,1080,1080,https://www.gjel.com/es/blog/lesionados-reportados-tras-colision-de-varios-vehiculos,1,https://www.gjel.com/blog/injury-reported-after-multi-vehicle-collision
español,1080,1080,https://www.gjel.com/es/blog/como-apoyar-a-una-victima-de-accidente-consejos-para-amigos-y-familiares,1,https://www.gjel.com/blog/how-to-support-an-accident-victim-tips-for-friends-and-family
español,1080,1080,https://www.gjel.com/es/blog/accidente-con-lesionados-en-east-laurel-drive-y-linwood-drive-en-salinas,1,https://www.gjel.com/blog/injury-accident-at-east-laurel-drive-and-linwood-drive-in-salinas
español,1080,1080,https://www.gjel.com/es/blog/juvenile-killed-in-fatal-e-bike-crash,1,https://www.gjel.com/blog/juvenile-killed-in-fatal-e-bike-crash
español,1080,1080,https://www.gjel.com/es/blog/los-acuerdos-de-demandas-colectivas-mas-grandes,1,https://www.gjel.com/blog/largest-class-action-settlements
español,1080,1080,https://www.gjel.com/es/blog/menores-gravemente-heridos-en-colision-de-bicicleta-electrica,1,https://www.gjel.com/blog/juveniles-seriously-injured-in-e-bike-collision
español,1080,1080,https://www.gjel.com/es/blog/documentales-legales,1,https://www.gjel.com/blog/legal-documentary-films
español,1080,1080,https://www.gjel.com/es/blog/colision-con-fuga-deja-a-victima-sin-compensacion,1,https://www.gjel.com/blog/hit-and-run-collision-leaves-victim-without-compensation
español,1080,1080,https://www.gjel.com/es/blog/choque-de-multiples-vehiculos-en-los-altos,1,https://www.gjel.com/blog/los-altos-multi-vehicle-crash
español,1080,1080,https://www.gjel.com/es/blog/colision-con-lesiones-graves-en-pepperweed-road,1,https://www.gjel.com/blog/major-injury-collision-on-pepperweed-road
español,1080,1080,https://www.gjel.com/es/blog/colision-con-lesiones-graves-camion-golpea-a-sedan,1,https://www.gjel.com/blog/major-injury-collision-semi-truck-strikes-sedan
español,1080,1080,https://www.gjel.com/es/blog/choque-grave-con-dos-camiones-comerciales,1,https://www.gjel.com/blog/major-injury-crash-involving-two-commercial-trucks
español,1080,1080,https://www.gjel.com/es/blog/major-injury-crash-sends-one-to-the-hospital,1,https://www.gjel.com/blog/major-injury-crash-sends-one-to-the-hospital
español,1080,1080,https://www.gjel.com/es/blog/accidente-con-lesiones-graves-colision-de-autobus-escolar-en-fresno,1,https://www.gjel.com/blog/major-injury-crash-school-bus-collision-in-fresno
español,1080,1080,https://www.gjel.com/es/blog/accidente-por-volcadura-con-lesiones-graves-deja-dos-heridos,1,https://www.gjel.com/blog/major-injury-rollover-crash-leaves-two-injured
español,1080,1080,https://www.gjel.com/es/blog/man-killed-in-suspected-dui-pedestrian-crash,1,https://www.gjel.com/blog/man-killed-in-suspected-dui-pedestrian-crash
español,1080,1080,https://www.gjel.com/es/blog/choque-con-lesiones-graves-deja-multiples-victimas-heridas,1,https://www.gjel.com/blog/major-injury-crash-leaves-multiple-victims-injured
español,1080,1080,https://www.gjel.com/es/blog/hombre-arrestado-por-presunto-choque-por-dui-que-mato-a-mujer-de-castro-valley,1,https://www.gjel.com/blog/man-arrested-for-alleged-dui-crash-that-killed-castro-valley-woman
español,1080,1080,https://www.gjel.com/es/blog/man-killed-in-a-pedestrian-accident,1,https://www.gjel.com/blog/man-killed-in-a-pedestrian-accident
español,1080,1080,https://www.gjel.com/es/blog/hombre-muerto-en-colision-de-frente,1,https://www.gjel.com/blog/man-killed-in-head-on-collision
español,1080,1080,https://www.gjel.com/es/blog/hombre-muerto-en-accidente-de-un-solo-vehiculo,1,https://www.gjel.com/blog/man-killed-in-single-vehicle-crash-accident
español,1080,1080,https://www.gjel.com/es/blog/mujer-de-marina-muere-en-colision-frontal,1,https://www.gjel.com/blog/marina-woman-killed-in-head-on-collision
español,1080,1080,https://www.gjel.com/es/blog/mother-and-son-killed-in-suspected-dui-hit-and-run-collision,1,https://www.gjel.com/blog/mother-and-son-killed-in-suspected-dui-hit-and-run-collision
español,1080,1080,https://www.gjel.com/es/blog/colision-con-lesiones-menores-en-big-ranch-road-en-napa,1,https://www.gjel.com/blog/minor-injury-collision-on-big-ranch-road-in-napa
español,1080,1080,https://www.gjel.com/es/blog/las-comedias-de-tribunales-mas-inesperadas,1,https://www.gjel.com/blog/most-unlikely-coutroom-comedies
español,1080,1080,https://www.gjel.com/es/blog/accidente-de-auto-con-lesionados-en-modesto,1,https://www.gjel.com/blog/modesto-injury-involved-car-crash-accident
español,1080,1080,https://www.gjel.com/es/blog/accidente-de-motocicleta-deja-motociclista-con-lesiones-criticas,1,https://www.gjel.com/blog/motorcycle-accident-leaves-rider-with-critical-injuries
español,1080,1080,https://www.gjel.com/es/blog/accidente-de-moto-deja-a-conductor-hospitalizado,1,https://www.gjel.com/blog/motorcycle-accident-leaves-rider-hospitalized
español,1080,1080,https://www.gjel.com/es/blog/accidente-de-moto-deja-a-conductor-con-lesiones-2,1,https://www.gjel.com/blog/motorcycle-accident-leaves-rider-with-injuries-2
español,1080,1080,https://www.gjel.com/es/blog/accidente-de-moto-motociclista-sufre-lesiones-graves,1,https://www.gjel.com/blog/motorcycle-accident-rider-suffers-major-injuries
español,1080,1080,https://www.gjel.com/es/blog/accidente-de-moto-motociclista-gravemente-herido,1,https://www.gjel.com/blog/motorcycle-crash-rider-seriously-injured
español,1080,1080,https://www.gjel.com/es/blog/motociclista-herido-en-colision-2,1,https://www.gjel.com/blog/motorcycle-rider-injured-in-collision
español,1080,1080,https://www.gjel.com/es/blog/motociclista-herido-en-colision,1,https://www.gjel.com/blog/motorcyclist-injured-in-collision
español,1080,1080,https://www.gjel.com/es/blog/motociclista-herido-en-choque-en-power-inn-road-en-sacramento,1,https://www.gjel.com/blog/motorcyclist-injured-in-collision-on-power-inn-road-in-sacramento
español,1080,1080,https://www.gjel.com/es/blog/motociclista-muerto-en-choque-de-frente,1,https://www.gjel.com/blog/motorcyclist-killed-in-head-on-collision
español,1080,1080,https://www.gjel.com/es/blog/choque-de-multiples-vehiculos-causa-lesiones-graves,1,https://www.gjel.com/blog/multi-vehicle-collision-causes-major-injuries
español,1080,1080,https://www.gjel.com/es/blog/choque-de-multiples-vehiculos-lesiona-a-motociclista,1,https://www.gjel.com/blog/multi-vehicle-crash-injures-motorcyclist
español,1080,1080,https://www.gjel.com/es/blog/motociclista-muere-en-accidente-en-stockton,1,https://www.gjel.com/blog/motorcyclist-killed-in-stockton-accident
español,1080,1080,https://www.gjel.com/es/blog/colision-de-varios-vehiculos-en-san-jose,1,https://www.gjel.com/blog/multi-vehicle-collision-in-san-jose
español,1080,1080,https://www.gjel.com/es/blog/choque-de-multiples-vehiculos-hiere-a-varias-personas,1,https://www.gjel.com/blog/multi-vehicle-crash-injures-multiple-people
español,1080,1080,https://www.gjel.com/es/blog/colision-de-multiples-vehiculos-en-la-ruta-estatal-128-en-el-condado-de-napa-deja-a-varios-heridos,1,https://www.gjel.com/blog/multi-vehicle-crash-on-state-route-128-in-napa-county-leaves-multiple-injured
español,1080,1080,https://www.gjel.com/es/blog/accidente-de-multiples-vehiculos-con-incendio-deja-varios-lesionados,1,https://www.gjel.com/blog/multi-vehicle-crash-with-fire-leaves-multiple-injured
español,1080,1080,https://www.gjel.com/es/blog/enfermera-muere-en-accidente-peatonal-en-centro-medico-va,1,https://www.gjel.com/blog/nurse-killed-in-pedestrian-accident-at-va-medical-center
español,1080,1080,https://www.gjel.com/es/blog/un-muerto-en-accidente-fatal-de-bicicleta,1,https://www.gjel.com/blog/one-dead-in-fatal-bicycle-accident
español,1080,1080,https://www.gjel.com/es/blog/accidente-de-auto-en-oakland-deja-uno-con-lesion-en-la-cabeza,1,https://www.gjel.com/blog/oakland-car-accident-leaves-one-with-head-injury
español,1080,1080,https://www.gjel.com/es/blog/choque-de-autobus-muni-envia-a-dos-al-hospital,1,https://www.gjel.com/blog/muni-bus-collision-sends-two-to-the-hospital
español,1080,1080,https://www.gjel.com/es/blog/accidente-en-rampa-de-acceso-hiere-a-victimas-en-morgan-hill,1,https://www.gjel.com/blog/on-ramp-crash-injures-victims-in-morgan-hill
español,1080,1080,https://www.gjel.com/es/blog/accidente-de-trafico-en-oakland-resulta-en-hospitalizacion,1,https://www.gjel.com/blog/oakland-traffic-accident-results-in-hospitalization
español,1080,1080,https://www.gjel.com/es/blog/uno-muerto-en-choque-con-vuelco-e-incendio,1,https://www.gjel.com/blog/one-dead-in-fiery-rollover-crash
español,1080,1080,https://www.gjel.com/es/blog/uno-muerto-en-choque-con-vuelco-por-presunto-dui,1,https://www.gjel.com/blog/one-killed-in-suspected-dui-rollover-crash
